,Income,MonthlyCharge
7475,46014.14,220.1185
7477,48838.86,117.4392
7478,31308.75,152.4624
7479,14606.55,255.1336
7480,28399.99,159.9349
7481,26524.51,187.4811
7483,15332.39,252.624
7484,78971.09,94.97283
7485,60744.3,219.9902
7486,96579.4,104.9781
7487,9273.52,184.9647
7489,64782.28,159.9656
7490,16257.6,174.9744
7491,15898.57,184.9634
7492,18024.55,144.9607
7493,26823.13,167.4564
7494,42343.23,174.9755
7495,9898.75,182.4433
7496,23324.66,164.9889
7497,18542.59,149.9778
7498,28254.82,162.4676
7501,90795.38,252.6378
7502,137977.7,129.9483
7504,14401.6,252.624
7505,7490.58,137.4872
7506,52062.66,245.147
7507,18517.01,127.4738
7509,41372.75,232.6378
7510,55227.66,242.6281
7511,9906.53,159.9512
7512,70458.03,212.6415
7513,14553.16,182.4433
7514,16604.0,179.9656
7516,10647.22,212.6415
7517,2475.81,232.6378
7518,29155.86,112.4551
7519,36614.77,182.447
7521,31359.19,164.9785
7523,82645.48,222.6281
7524,7451.22,149.9378
7526,5537.66,169.9378
7527,41620.84,220.1185
7528,18694.86,222.6143
7529,37333.83,270.1604
7530,38986.79,147.4564
7531,15824.18,172.4624
7532,25660.71,152.5104
7535,18056.25,147.4601
7536,52639.57,255.1198
7537,9019.07,212.6415
7539,19198.61,162.4713
7540,67871.48,195.0062
7541,10547.83,127.4601
7542,71530.36,149.9621
7543,2353.03,169.9447
7545,44909.71,129.9621
7547,23882.77,194.9882
7548,61449.42,242.6143
7549,80803.99,219.9902
7550,44220.48,192.4705
7551,38126.77,197.484
7552,16493.86,112.4551
7553,24620.49,179.9476
7554,50973.42,184.9785
7556,82714.05,182.4433
7558,76110.3,92.45514
7559,42072.37,129.9621
7560,32833.84,169.9741
7561,52119.38,149.9447
7562,58937.05,190.127
7563,75907.67,287.6427
7564,66342.21,139.965
7565,27757.33,235.1591
7566,81140.88,149.9378
7567,72581.13,144.9889
7568,19590.84,124.9643
7569,8977.52,147.4421
7570,68520.49,179.9476
7571,4222.75,172.4567
7572,6416.11,167.4564
7573,45924.54,255.1336
7574,50835.25,210.1051
7577,38479.29,129.9621
7578,78103.68,179.9476
7580,10667.51,179.9476
7581,57201.39,159.9512
7583,3167.88,157.4836
7584,31739.83,124.9607
7585,109653.3,162.4538
7586,34252.86,164.9889
7587,37475.23,202.4433
7588,32889.88,229.9931
7589,54808.33,187.4673
7592,68626.5,197.484
7593,62132.48,162.4653
7594,35848.61,207.6094
7595,35666.27,92.45514
7596,84314.93,210.1051
7597,40364.46,172.4579
7599,96190.74,187.6094
7600,107720.5,92.45514
7601,77478.63,194.9581
7602,73082.67,182.4433
7603,18621.61,194.9882
7604,65707.03,160.0013
7606,9669.27,194.9581
7608,80905.43,129.9598
7611,52397.9,199.9902
7612,11807.8,162.447
7613,29552.09,92.45514
7614,23239.53,169.9447
7615,65242.66,152.4798
7617,36319.34,192.4705
7619,26974.35,174.9755
7620,26110.4,149.9447
7621,35176.64,164.9715
7622,27568.88,114.9728
7623,46457.36,194.9581
7624,2584.6,222.6326
7627,71013.32,154.9755
7629,100608.2,192.4567
7630,13471.14,139.9875
7631,35274.36,169.9447
7633,57318.2,137.4698
7634,29701.43,252.6378
7636,6998.45,142.4526
7637,26545.33,117.4392
7638,22189.51,187.6094
7642,26759.89,262.6106
7644,21749.65,127.4601
7645,69131.11,182.4538
7646,40818.2,137.4392
7647,22300.51,157.4836
7648,4003.56,139.983
7650,46153.23,127.482
7651,135166.6,144.9607
7653,30286.85,127.4958
7654,23083.74,182.4433
7655,5896.69,255.1198
7656,80782.53,192.4705
7657,27476.28,147.4783
7658,24214.43,139.9875
7659,59939.02,157.4836
7660,50315.17,127.4958
7661,44435.09,179.9476
7662,51383.17,197.4876
7663,8935.81,194.9581
7664,49954.4,129.9621
7666,27251.15,174.9618
7667,35072.27,197.484
7668,41697.74,179.9476
7669,6551.34,182.4538
7670,32935.41,210.127
7671,48000.45,149.9741
7672,43154.85,222.6362
7673,4959.61,270.1604
7674,13473.99,210.1051
7675,49102.56,217.484
7678,6210.83,182.447
7680,72298.05,212.6415
7681,23353.6,184.9853
7682,28679.37,167.4564
7685,63599.94,229.9931
7686,31551.04,242.6326
7687,52730.55,225.1457
7688,20514.4,164.9785
7689,12938.03,139.983
7690,36283.34,144.9607
7691,14128.58,210.1051
7692,7297.34,232.624
7696,6511.56,270.1604
7697,55582.52,142.4827
7699,45433.92,169.9447
7701,46463.47,220.1323
7702,70140.91,169.9928
7703,8589.52,167.4564
7705,30577.74,172.4579
7707,38931.97,255.1336
7709,38821.95,134.9509
7710,18037.76,149.9378
7711,65783.84,139.9349
7713,50599.12,159.9794
7714,46164.49,104.9643
7715,13317.33,242.6143
7716,90857.99,140.0049
7718,41695.97,149.9928
7719,13069.94,159.9349
7720,113095.0,245.1283
7722,102928.6,187.6094
7723,45278.46,200.1323
7724,66644.71,169.9928
7725,40098.08,192.4705
7726,15931.18,262.6106
7727,51865.58,174.9618
7728,32893.0,179.9656
7729,14780.0,184.9853
7731,20108.49,147.4783
7732,20014.25,149.9447
7733,19288.37,192.4567
7734,22409.74,127.4601
7736,35215.76,255.1417
7737,17571.8,200.1323
7738,19256.41,157.4698
7739,68825.55,162.5007
7740,8774.81,172.4579
7741,26532.74,197.484
7742,42849.02,192.4705
7743,30712.74,132.4798
7744,27636.12,235.1555
7746,11287.26,230.1051
7747,13554.79,184.9496
7748,55164.8,204.961
7749,22588.94,149.9915
7751,72032.69,154.9618
7752,85921.6,235.1591
7753,57725.74,149.9378
7754,23785.52,179.9476
7756,13893.6,252.624
7757,34261.92,184.9797
7758,93970.75,149.9915
7759,12421.16,212.6228
7762,11096.39,172.4404
7763,14493.87,192.4567
7766,31304.23,192.4885
7767,18078.02,212.6415
7768,13642.51,152.4624
7769,36271.6,245.1457
7770,27715.71,127.4738
7771,45203.76,162.4713
7773,28883.86,159.9349
7774,26157.03,159.9794
7776,19360.56,202.65
7777,43560.75,139.9349
7779,73585.2,210.1051
7780,13419.4,232.624
7781,131421.6,182.4433
7782,58634.05,179.9794
7783,25377.86,214.9663
7784,73871.69,182.4538
7785,42176.36,192.4567
7787,12826.8,207.4811
7788,34128.52,139.965
7789,5841.81,137.4872
7791,53710.01,114.9728
7792,27210.96,117.4686
7793,4850.34,152.466
7796,21397.92,287.6427
7797,28885.46,117.4392
7798,47100.05,149.9621
7799,72477.17,152.4579
7800,18685.16,287.6427
7802,23960.61,149.9598
7803,12435.87,127.4421
7804,149891.1,265.147
7805,11319.52,172.4404
7806,40647.66,152.4798
7807,18620.96,159.965
7808,27601.96,182.4538
7809,33350.91,220.1149
7810,20069.25,152.4579
7811,38524.15,179.9656
7812,86463.61,147.4421
7814,37419.19,184.961
7815,37394.14,162.4608
7817,52128.79,242.6143
7818,12018.73,182.4608
7820,14472.75,169.9378
7821,38040.43,194.9699
7822,44455.34,184.9496
7823,20507.78,149.9483
7824,22427.56,149.9621
7825,19839.22,172.5104
7826,66681.76,142.4526
7827,126992.3,194.9882
7828,19153.42,114.9728
7830,9005.1,144.9607
7831,2842.64,184.967
7832,29952.37,112.4551
7834,26270.48,232.6378
7835,34995.55,240.1149
7836,6057.28,210.127
7837,53254.75,242.6326
7838,13880.01,222.65
7839,16592.28,252.6378
7840,39381.88,204.9496
7841,41287.82,152.4579
7842,15263.96,147.4783
7844,19773.15,172.4885
7846,11050.03,149.9741
7847,64328.0,159.965
7848,49486.67,235.1417
7849,74086.17,252.624
7850,27898.0,222.6281
7851,6556.37,227.4754
7853,8091.47,94.97283
7858,28282.29,242.6143
7859,39933.37,287.6427
7860,12246.0,222.6281
7861,43915.04,179.9476
7862,24650.65,222.6143
7865,41756.12,257.6513
7866,6034.69,124.9643
7867,6249.7,245.1283
7868,61425.51,232.6378
7869,28379.08,182.4653
7870,31722.2,92.45514
7871,6757.33,174.9744
7872,22635.96,149.9378
7873,4035.91,139.9568
7874,25263.19,262.6106
7876,18911.43,222.6143
7877,48688.3,172.4579
7878,80149.29,257.6549
7880,28516.89,169.9447
7881,112837.8,137.4686
7882,25405.05,182.447
7884,55580.57,124.9781
7885,13801.14,142.5007
7887,62939.99,179.9476
7888,28238.85,147.4564
7889,31450.16,262.6106
7891,16210.46,174.9919
7892,35965.27,160.0013
7893,9789.41,124.9643
7895,90706.26,117.4392
7896,29228.14,147.4783
7897,43736.4,190.127
7898,7071.85,117.4392
7899,72549.36,229.9931
7901,65558.44,182.4676
7902,19533.16,222.65
7903,52985.04,159.9656
7904,36262.17,230.1051
7905,29599.71,242.6281
7906,28276.68,204.9634
7907,16263.98,129.9621
7908,41055.8,174.9882
7909,138155.7,117.4392
7910,43750.86,152.466
7911,14578.27,242.6143
7913,38806.49,162.5007
7915,24417.9,182.4608
7916,21887.88,149.9378
7917,15231.77,182.4538
7918,44808.02,179.9656
7919,89310.12,134.9509
7920,34629.11,147.4738
7921,18998.58,159.9512
7922,12154.87,184.9634
7924,11397.14,139.965
7925,63363.51,139.9349
7926,64756.4,144.9607
7927,17666.42,159.9794
7928,12116.02,139.9349
7929,17974.85,129.9598
7931,27246.52,207.4811
7932,50998.03,162.4827
7933,44682.25,257.6549
7934,47522.52,190.127
7935,35866.89,255.1198
7936,23498.57,194.9882
7937,42924.08,124.9607
7939,5512.35,107.4958
7940,4241.63,210.1051
7941,11320.55,174.9768
7942,8985.14,235.1372
7943,39270.14,179.9794
7944,6527.16,144.9607
7945,22445.76,162.4653
7946,123006.6,265.147
7947,43854.96,222.6326
7948,33554.51,194.9744
7949,34511.01,257.6513
7951,39372.66,200.1185
7954,57201.64,179.9476
7955,32213.28,255.1336
7956,28039.99,217.484
7958,6814.71,209.9931
7959,12097.74,157.4836
7960,21066.44,200.1323
7961,23274.77,159.9875
7962,25666.63,187.6094
7963,159532.5,157.4836
7964,23595.65,152.4555
7965,14731.91,124.9607
7966,30885.95,164.9785
7967,47333.98,164.9647
7969,51151.76,174.9699
7970,33446.77,172.5104
7971,17235.3,230.1051
7972,48168.63,149.9447
7974,63841.07,192.4404
7975,45913.33,275.1336
7979,16276.54,229.9931
7981,31570.14,107.482
7982,58783.8,119.9568
7983,42369.14,162.4827
7984,18386.57,217.484
7986,63881.41,117.4686
7987,52153.53,204.961
7988,33067.37,172.4579
7989,15763.55,134.9509
7990,47832.37,94.97283
7991,43374.14,162.4608
7992,90756.87,242.6281
7993,7172.86,172.4885
7995,72214.56,142.4526
7996,26077.57,119.9568
7997,25371.48,212.6228
7998,107804.6,117.4686
7999,22875.95,245.132
8000,37808.3,149.9778
8001,42630.35,162.497
8002,22192.77,139.983
8003,21874.98,209.9931
8004,14636.41,127.4601
8005,63870.16,207.4811
8006,67694.49,169.9447
8007,64140.04,182.4608
8008,65966.95,137.4686
8009,9880.38,252.6378
8010,37513.71,127.4421
8012,61583.24,139.9349
8014,11609.18,162.4653
8015,37588.44,212.6228
8016,72753.32,229.9931
8018,12226.89,187.4847
8019,83831.61,172.4624
8020,49768.03,232.624
8021,56969.75,187.4847
8023,35214.65,225.1457
8024,70752.94,152.4555
8025,33733.53,172.5104
8026,28028.85,179.9476
8027,83600.69,182.4653
8028,19345.8,220.1323
8029,54364.66,162.4689
8030,8930.13,190.127
8031,83444.23,245.1457
8032,29611.97,255.1336
8034,59563.85,232.624
8035,33883.79,194.9525
8036,60703.43,164.9853
8037,43826.83,225.132
8038,10937.24,149.9598
8039,11991.16,222.6362
8040,101307.0,154.9618
8041,14808.26,267.6647
8045,11391.52,210.1051
8047,16834.95,179.9794
8050,18809.09,255.1198
8051,46337.92,167.4847
8053,15872.42,194.9581
8054,65755.81,114.9509
8055,50217.94,157.4698
8057,75249.62,107.4958
8058,20901.9,149.9483
8059,24023.55,139.965
8060,19367.71,129.9483
8061,59084.69,179.9476
8062,47909.98,127.4601
8063,41983.7,275.1336
8066,94246.4,190.127
8067,16648.35,240.1149
8068,24024.91,114.9509
8069,23375.97,129.9483
8070,16647.06,182.4676
8071,42411.01,232.624
8072,15635.34,187.6094
8073,105745.6,214.9525
8075,13933.32,159.983
8077,48074.79,147.4783
8078,13269.12,149.9378
8079,42215.28,172.4567
8081,22585.74,210.127
8082,36841.04,232.6228
8083,20522.76,164.967
8084,28900.26,112.4551
8085,30820.29,152.4798
8086,35671.63,169.9741
8088,24225.45,179.9794
8090,66230.63,137.4392
8091,15231.39,240.1149
8093,25888.53,149.9741
8094,41753.09,265.1283
8096,43293.26,127.4958
8097,8214.65,172.4624
8098,28019.03,129.9483
8099,34919.71,187.4811
8100,19056.07,204.9634
8101,16602.2,247.6647
8102,22549.82,117.4392
8103,17078.58,129.9621
8104,59261.2,159.9476
8106,13824.18,194.9882
8107,46769.27,147.4783
8108,34534.92,182.4538
8112,7878.24,159.9349
8113,83910.59,124.9643
8114,20327.16,112.4551
8115,14181.4,265.1283
8116,84009.73,242.6326
8117,68395.96,162.4538
8118,33780.14,240.1149
8119,16804.27,137.4392
8120,66183.72,245.1457
8121,7564.31,149.9483
8123,50930.19,230.1051
8124,42635.51,187.6094
8125,12734.05,204.961
8127,28613.3,242.6143
8128,42953.62,240.1149
8129,85647.87,149.9621
8130,58120.56,172.5104
8131,24835.35,207.4811
8132,113254.1,149.9621
8134,26412.67,149.9483
8135,61257.0,159.983
8136,44622.42,152.4798
8137,65548.03,129.9483
8139,23994.35,242.6106
8140,23441.22,200.1185
8141,61649.66,152.4555
8142,11404.4,169.9447
8143,25213.39,212.6415
8145,43778.76,162.4713
8146,6550.77,92.45514
8148,68319.38,134.9509
8149,1785.94,230.1051
8150,30153.27,242.6143
8151,15393.51,172.4555
8152,28749.22,137.4392
8153,35557.53,162.4608
8154,21963.27,202.6362
8155,22049.22,204.9496
8156,31881.36,267.6427
8158,31896.6,212.6415
8159,10588.62,257.6549
8160,6636.93,182.4608
8162,45926.27,162.4538
8163,55361.14,210.127
8164,73186.39,127.4738
8165,51574.81,187.6094
8166,33653.85,147.4601
8167,9255.14,182.4653
8168,12430.83,162.447
8169,31757.09,182.4538
8170,18234.2,167.4564
8171,85549.31,152.4441
8172,92095.69,219.9902
8174,46502.45,242.6281
8177,29935.05,92.45514
8178,71002.71,159.9794
8179,146536.7,172.4705
8180,78356.31,204.9634
8181,12001.77,162.4653
8182,61256.1,149.9915
8184,25777.72,202.65
8185,25046.32,137.4872
8187,1469.25,172.4567
8188,32735.23,140.0013
8189,29434.53,149.9483
8191,36752.22,127.4958
8192,9183.89,164.9715
8193,11602.24,107.482
8194,24779.5,152.5104
8195,11185.44,194.9699
8196,12908.92,245.132
8197,26774.77,144.9607
8198,38674.95,169.9378
8199,60460.44,252.6378
8200,68057.33,169.9741
8201,27361.32,134.9509
8202,64687.11,149.9447
8203,12197.3,177.4945
8204,26921.3,222.6326
8205,53517.26,184.967
8207,56876.26,144.9607
8208,64936.87,94.97283
8209,19106.09,245.1457
8210,51568.29,152.4798
8211,52729.62,210.127
8212,18438.94,124.9607
8213,31547.84,92.45514
8215,95360.44,220.1323
8217,23778.28,235.1372
8218,5425.34,152.4579
8219,19903.1,217.484
8220,22058.82,142.4827
8221,4640.91,235.1555
8222,20164.01,194.9744
8223,33488.35,255.1417
8224,25750.6,184.9715
8225,33298.78,129.9598
8226,21599.58,147.4738
8228,63352.12,137.4872
8229,31234.72,149.9741
8230,69232.25,220.1185
8231,71166.06,225.132
8232,19546.62,169.9378
8233,24367.72,129.9598
8234,43492.61,162.447
8235,111442.1,149.9621
8236,53458.43,225.132
8237,16769.53,175.0062
8238,12944.52,127.4421
8239,18336.35,195.0062
8240,23456.98,192.4567
8241,20316.98,159.9349
8242,68803.52,159.9349
8243,43850.44,287.6427
8244,12616.3,275.1336
8245,43468.48,232.6378
8246,20782.03,182.4676
8247,18436.32,137.4872
8249,42104.22,157.4836
8250,26353.03,169.9378
8251,35415.95,204.9496
8252,18498.45,194.9525
8253,43096.85,139.9349
8254,146590.9,167.4564
8255,12881.49,210.127
8256,12473.92,182.447
8257,14876.79,242.6281
8258,5156.97,245.1283
8259,4986.92,112.4551
8261,38373.52,140.0013
8262,92399.2,119.9568
8263,9310.14,229.9931
8264,45249.29,217.4725
8265,39594.01,230.1051
8266,48702.23,265.1283
8267,20921.95,245.1457
8268,52758.91,182.4833
8269,17899.79,139.9568
8270,45512.2,167.4847
8271,72870.66,174.9699
8275,47088.97,139.965
8276,38131.01,179.9476
8277,63467.94,222.6143
8278,59226.92,174.9755
8279,15651.78,167.4564
8280,87907.66,267.6647
8281,51460.33,107.4958
8282,10471.59,240.1149
8283,43588.1,252.6378
8285,25350.75,220.1149
8287,23120.09,149.9621
8288,10064.84,114.9728
8289,29993.81,147.4783
8291,43750.46,204.961
8294,13549.81,184.961
8295,31716.91,174.9768
8296,13978.55,114.9728
8297,51669.46,192.4705
8298,23095.6,137.4392
8299,12378.01,92.45514
8300,70962.7,245.1283
8301,26661.36,182.4608
8302,26480.5,114.9509
8304,23519.01,157.4698
8305,82535.24,252.624
8306,25050.64,134.9509
8307,42034.08,167.4564
8308,17413.73,187.6094
8310,23191.81,220.1149
8311,19364.23,265.1283
8312,9950.46,210.127
8313,52360.6,117.4392
8314,65012.85,149.9483
8315,105005.6,162.5007
8317,54859.16,262.6106
8319,37004.73,169.9378
8320,23239.84,245.1457
8322,29753.9,210.127
8323,9802.05,192.4705
8324,45166.7,204.961
8325,14761.9,127.4783
8326,113593.3,172.4404
8327,20618.01,204.9634
8328,52756.23,139.9568
8331,29732.11,124.9643
8332,23283.85,117.4872
8334,4498.71,164.9715
8335,51371.19,242.6326
8336,16151.73,222.6281
8337,30686.01,124.9607
8338,20240.87,157.4836
8339,3157.81,184.9647
8340,62064.97,182.4538
8341,47777.77,157.4698
8342,28658.87,169.9378
8345,11267.89,117.4686
8347,30049.79,134.9509
8348,13547.69,207.4974
8349,46826.7,127.482
8351,113912.9,129.9483
8352,35989.93,169.9447
8353,23449.18,182.4433
8354,33692.36,162.4538
8355,74519.58,194.9882
8356,25647.81,240.1149
8357,44165.04,217.4725
8359,21253.32,179.9794
8360,49737.57,162.4676
8361,70354.12,162.4526
8362,48628.18,204.961
8363,33056.02,124.9607
8365,35305.34,167.4564
8366,78242.35,182.4833
8367,37955.41,192.4885
8368,7203.02,164.9785
8369,22243.66,104.9643
8371,20138.55,210.1051
8372,28226.03,169.9378
8374,20769.65,162.447
8375,17847.64,144.9607
8376,27211.31,202.65
8377,79248.45,240.1149
8378,11388.33,192.4705
8379,103098.0,157.4836
8380,43672.55,114.9509
8381,24088.27,140.0049
8382,10475.58,137.4686
8383,32596.51,124.9607
8384,12824.19,194.9581
8385,18785.9,220.1185
8386,25684.14,117.4392
8387,64277.43,94.97283
8388,85614.86,104.9781
8390,25324.77,237.6549
8391,70618.67,152.4555
8392,22295.17,169.9378
8394,119599.4,184.9785
8395,52543.98,207.4673
8396,34471.13,235.1372
8399,52905.61,149.9447
8401,24040.95,147.4783
8402,72654.19,159.965
8404,10892.54,127.4421
8406,57497.76,220.1323
8410,74305.5,222.65
8411,31962.04,220.1185
8412,146600.8,137.4836
8413,9275.55,137.4698
8414,19683.44,242.6326
8415,18679.11,162.4689
8416,5043.14,154.9919
8417,17740.18,192.4705
8418,46656.47,164.9853
8420,42679.8,242.6326
8421,14009.63,182.4433
8422,52171.43,220.1185
8423,32076.79,172.4742
8424,27479.16,132.4798
8425,37542.28,172.4705
8427,23024.38,220.1149
8429,61395.66,117.4392
8430,53563.03,262.6106
8433,6695.49,157.4698
8434,34411.1,137.4686
8435,25568.0,197.484
8436,73309.86,235.1417
8437,25190.07,182.4608
8439,24526.83,242.6281
8440,52337.71,182.4653
8442,89970.37,235.1555
8443,36574.47,192.4885
8444,31894.71,184.9496
8446,39651.69,159.965
8447,4489.66,147.4564
8448,42789.24,164.9785
8449,23279.78,287.6427
8450,29353.41,139.9349
8452,32502.96,117.4392
8453,26887.33,287.6427
8454,53640.47,217.484
8456,30836.33,137.4872
8457,164529.0,245.1457
8458,43088.83,242.6326
8459,14038.55,104.9781
8460,13285.84,184.9785
8461,6759.91,240.1149
8462,40074.01,235.1372
8463,6820.51,149.9447
8466,52797.42,267.6427
8468,62292.07,152.4441
8470,100257.6,147.4421
8471,23355.34,127.4783
8474,43216.69,195.0062
8475,24029.52,219.9902
8479,27058.36,222.6326
8480,49125.36,184.9496
8481,65640.28,222.6281
8482,33567.58,182.4433
8483,20832.66,129.9621
8484,20631.55,172.4555
8485,55933.65,217.484
8486,32929.09,119.9568
8487,16465.85,149.9483
8488,22821.11,140.0049
8489,35950.39,127.4421
8490,107341.5,152.4798
8491,10770.7,182.4653
8492,25747.86,192.4705
8494,30407.3,184.9496
8495,99132.61,202.4433
8496,5435.86,184.961
8497,20406.36,194.9699
8498,108956.8,200.1323
8499,67999.95,149.9778
8500,17175.88,242.6326
8501,27192.54,152.4624
8502,54381.23,184.9797
8503,57498.9,265.1283
8504,15358.09,159.965
8505,58722.42,212.6228
8506,28990.97,194.9744
8507,66115.1,277.6513
8509,46704.87,210.1051
8511,36398.01,124.9643
8512,47833.67,149.9447
8514,12619.97,172.5104
8516,48552.54,139.9512
8517,55153.17,159.9349
8518,43174.81,147.4783
8520,7369.88,217.4725
8521,10992.89,184.9797
8522,31421.54,164.9647
8523,76587.52,207.6094
8525,112961.8,184.9785
8526,112839.8,182.447
8527,24879.0,245.147
8528,37720.52,147.4738
8531,26920.29,147.4601
8532,105294.0,149.9447
8533,17495.04,207.6094
8534,60011.51,179.9476
8535,29453.49,207.4754
8536,13973.69,152.4441
8538,37390.82,235.1591
8539,68500.11,220.1185
8540,38962.14,172.4567
8541,30450.75,169.9447
8542,63719.51,277.6513
8543,16949.89,137.4836
8544,91629.36,164.9785
8547,17965.81,222.6326
8548,28702.52,174.9768
8549,4954.67,219.9902
8550,20312.0,112.4551
8551,26492.19,147.4564
8552,47909.78,124.9607
8553,23995.11,235.1555
8554,97871.03,94.97283
8555,65978.69,162.4676
8556,73093.52,169.9378
8558,26865.42,214.9663
8560,37885.62,162.4608
8563,36205.76,152.4624
8564,35791.81,172.4441
8565,28757.7,252.6378
8566,4263.18,162.4713
8568,15721.08,212.6415
8570,34759.58,117.4872
8571,19948.12,112.4551
8572,18305.22,162.4653
8574,7569.75,214.9525
8575,47027.73,214.9525
8576,71899.67,172.4742
8577,48733.51,152.466
8580,31545.14,92.45514
8581,3971.37,147.4601
8582,45795.23,184.9785
8584,33674.02,242.6326
8585,18852.52,174.9744
8587,58131.94,207.6094
8588,41709.72,252.6378
8589,36727.38,184.9785
8590,36079.26,114.9509
8591,40217.33,167.4564
8593,8855.67,275.1336
8594,12705.84,252.6378
8596,66525.58,252.624
8597,14008.49,144.9607
8599,60311.48,202.4433
8600,27165.73,162.4608
8601,28333.29,182.4608
8602,116972.1,104.9643
8603,32595.47,192.4404
8604,82843.95,159.965
8605,9317.9,159.9512
8609,64949.07,159.965
8610,34326.31,162.4538
8612,75193.8,172.4555
8613,124590.0,159.9349
8614,51630.71,255.1417
8615,33975.64,220.1149
8617,37709.27,207.4754
8618,86921.8,182.4608
8619,46561.38,127.4601
8620,17781.91,137.4698
8621,48357.93,179.9476
8622,37056.67,127.4601
8623,22977.79,174.9919
8624,128842.9,245.147
8625,16997.45,230.1051
8626,88831.62,169.9741
8627,7163.05,197.484
8628,57437.15,169.9741
8629,26722.64,114.9728
8630,35795.48,162.4608
8631,58809.85,182.4608
8633,69369.55,207.4811
8634,43141.58,139.9568
8635,4145.29,182.447
8636,51024.09,172.4705
8637,30935.61,169.9741
8638,58528.77,144.9607
8639,10589.06,237.6549
8640,18732.06,127.4738
8641,34685.97,162.4713
8642,47735.26,220.1323
8644,10759.62,242.6326
8645,54540.21,137.4686
8646,25293.87,230.1051
8647,82302.01,214.9663
8648,73803.96,214.9663
8649,22730.72,172.4579
8650,68058.4,252.6378
8651,14817.47,235.1591
8653,43140.04,207.4673
8654,73725.59,245.1283
8655,27144.01,92.45514
8656,93242.18,187.4673
8657,34962.75,177.4876
8658,62420.93,144.9889
8659,75451.72,252.624
8661,38284.67,182.4608
8664,56884.01,187.6094
8665,52838.06,157.4836
8667,44054.39,172.4555
8668,58054.58,240.1149
8669,50637.64,245.147
8670,121986.8,164.967
8671,84647.54,104.9781
8672,69911.65,220.1323
8673,36844.26,194.9882
8674,25875.88,210.1051
8675,90621.46,172.4555
8676,26826.69,204.9634
8678,11920.23,164.9715
8679,27208.28,230.1051
8680,51338.06,255.1336
8681,17702.11,159.9656
8682,43343.9,172.4742
8683,38645.12,127.482
8684,49975.22,235.1417
8685,75040.63,204.9634
8686,44282.56,219.9902
8688,55474.57,194.9699
8689,28147.43,232.6378
8690,37631.87,152.4555
8691,30834.89,159.9794
8692,14549.37,182.4608
8693,82749.1,182.4676
8694,9043.82,144.9889
8696,23962.0,127.4421
8697,7729.12,124.9643
8698,55132.91,117.4872
8699,33550.48,134.9509
8700,10655.22,169.9447
8702,37064.13,139.9512
8703,16959.6,112.4551
8704,53102.99,245.1457
8705,22871.51,192.4705
8706,8934.54,217.484
8707,22328.75,177.4945
8708,46018.62,172.4567
8709,6063.08,222.65
8712,57316.09,222.6143
8714,47589.97,222.6281
8715,18435.57,152.4624
8716,20746.61,214.9663
8717,38884.17,219.9902
8718,62884.22,172.4624
8719,23178.69,210.127
8720,46509.62,182.4653
8722,29321.25,124.9781
8723,5523.47,172.4567
8725,41617.07,172.5104
8726,25206.38,162.4676
8727,36474.65,137.4836
8728,13487.36,177.4876
8729,23171.12,179.9794
8730,46348.16,245.1283
8731,38395.52,222.6143
8732,65486.61,132.4798
8733,29267.03,174.9618
8736,24592.08,230.1051
8737,8483.28,147.4738
8739,49830.03,267.6427
8740,9743.36,159.9349
8741,39116.35,257.6549
8742,23908.68,159.965
8743,74269.41,139.9512
8744,143641.2,257.6549
8745,40818.88,162.4689
8747,35713.37,184.9496
8748,50967.01,174.9768
8749,87775.72,147.4564
8750,42200.42,147.4564
8751,8517.87,242.6281
8752,17271.98,129.9483
8753,55223.1,257.6513
8754,37327.76,124.9643
8755,26449.68,267.6427
8756,14865.17,152.4624
8758,83829.32,137.4836
8759,53684.77,142.4713
8760,9539.84,275.1198
8762,24548.06,172.4624
8763,35021.59,204.9634
8764,12558.05,220.1323
8765,41466.61,149.9928
8766,12835.28,147.4783
8767,30006.94,117.4392
8768,37078.58,149.9621
8769,17583.94,197.4945
8770,51228.78,144.9607
8771,41164.66,257.6513
8773,26005.03,139.9568
8774,33971.73,225.1457
8775,28857.38,127.4601
8776,71822.03,142.4689
8777,18813.32,222.65
8778,15426.3,134.9509
8779,29567.14,172.4567
8780,19869.24,192.4885
8781,18001.12,137.4836
8782,7742.36,142.4689
8783,28768.29,134.9509
8784,11311.31,112.4551
8785,13102.29,144.9607
8787,10889.01,242.6106
8788,97230.0,207.4974
8789,102431.3,127.4601
8791,33129.89,147.4738
8794,12537.81,139.9349
8795,29161.56,204.9797
8796,32720.92,149.9447
8797,41311.65,134.9509
8799,11575.14,197.4876
8800,37039.36,275.1198
8801,46051.44,200.1185
8802,42539.6,159.9512
8803,9374.34,157.4698
8804,20114.83,192.4404
8805,8361.24,179.9476
8806,12555.95,255.1336
8807,13837.86,139.9512
8809,22802.9,139.9349
8810,33364.77,127.4958
8811,14382.5,207.4811
8812,82983.69,217.4725
8813,57552.49,137.4686
8814,111778.1,222.65
8815,9316.7,207.4754
8817,11955.52,162.4653
8818,19329.4,275.1336
8819,34710.68,159.9512
8820,30964.02,242.6281
8821,50637.25,227.4754
8824,29670.11,204.9496
8826,40885.91,149.9598
8827,7974.41,160.0013
8828,11288.95,139.9568
8830,186156.6,255.1372
8832,18961.05,147.4601
8833,56565.69,159.9875
8835,75515.78,162.4538
8836,37399.88,129.9483
8839,58545.72,164.967
8845,6025.06,217.4702
